JobID	StudentID	JobType	JobTitle	Position	Salary															
11798	6027	Freelance	Database Developer		12000															
11799	2728	Freelance	Data Analysis		1000															
11800	482	Freelance	Database Developer		400															
11801	5501	Freelance	Power BI Developer		700															
11802	5087	Freelance	Data Visualization		5000															
11803	2855	Freelance	Data Analysis		300															
11804	1383	Freelance	Data Analysis		8000															
11805	1700	Freelance	Data Scientist		8000															
11806	2708	Freelance	Data Visualization		2000															
11807	8098	Freelance	Power BI Developer		8000															
11808	3450	Freelance	Power BI Developer		10000															
11809	6478	Freelance	Data Analysis		5000															
11810	8506	Freelance	Database Admin		1000															
11811	5881	Freelance	Database Developer		8000															
11812	1030	Freelance	Database Developer		300															
11813	4459	Freelance	Data Visualization		1000															
11814	8125	Freelance	Data Visualization		8000															
11815	2025	Freelance	Database Admin		8000															
11816	2040	Freelance	Data Visualization		8000															
11817	5939	Freelance	Database Developer		10000															
11818	3264	Freelance	Database Developer		200															
11819	355	Freelance	Database Developer		400															
11820	1827	Freelance	Power BI Developer		700															
11821	6841	Freelance	Power BI Developer		8000															
11822	7559	Freelance	Power BI Developer		200															
11823	7392	Freelance	Data Visualization		500															
11824	6326	Freelance	Power BI Developer		8000															
11825	1390	Freelance	Database Developer		1000															
11826	696	Freelance	Power BI Developer		700															
11827	893	Freelance	Data Analysis		8000															
11828	1514	Freelance	Database Admin		700															
11829	3201	Freelance	Data Analysis		8000															
11830	365	Freelance	Database Developer		500															
11831	3203	Freelance	Database Developer		300															
11832	3937	Freelance	Power BI Developer		12000															
11833	2508	Freelance	Database Developer		700															
11834	4621	Freelance	Data Analysis		400															
11835	6207	Freelance	Power BI Developer		8000															
11836	2613	Freelance	Data Visualization		2000															
11837	1688	Freelance	Data Visualization		1000															
11838	2966	Freelance	Data Analysis		8000															
11839	1947	Freelance	Database Developer		5000															
11840	1960	Freelance	Data Analysis		400															
11841	3847	Freelance	Data Analysis		500															
11842	6596	Freelance	Power BI Developer		12000															
11843	7756	Freelance	Data Visualization		8000															
11844	1541	Freelance	Power BI Developer		8000															
11845	4585	Freelance	Database Developer		700															
11846	5807	Freelance	Database Developer		500															
11847	2006	Freelance	Data Architect		300															
11848	7174	Freelance	Power BI Developer		10000															
11849	1825	Freelance	Power BI Developer		1000															
11850	7373	Freelance	Database Developer		200															
11851	5703	Freelance	Database Developer		12000															
11852	4037	Freelance	Power BI Developer		8000															
11853	7914	Freelance	Database Developer		8000															
11854	5031	Freelance	Power BI Developer		10000															
11855	1969	Freelance	Data Scientist		500															
11856	3475	Freelance	Database Developer		8000															
11857	1759	Freelance	Power BI Developer		300															
11858	4396	Freelance	Data Analysis		700															
11859	8308	Freelance	Power BI Developer		8000															
11860	3900	Freelance	Database Developer		5000															
11861	5639	Freelance	Database Developer		10000															
11862	8358	Freelance	Data Visualization		8000															
11863	6022	Freelance	Data Visualization		200															
11864	3059	Freelance	Data Visualization		400															
11865	7848	Freelance	Power BI Developer		300															
11866	5034	Freelance	Database Admin		500															
11867	3834	Freelance	Database Developer		500															
11868	5459	Freelance	Power BI Developer		2000															
11869	3094	Freelance	Database Developer		8000															
11870	3037	Freelance	Data Analysis		200															
11871	1479	Freelance	Database Developer		10000															
11872	8321	Freelance	Database Developer		10000															
11873	6279	Freelance	Data Analysis		1000															
11874	6089	Freelance	Power BI Developer		700															
11875	5800	Freelance	Database Developer		200															
11876	5506	Freelance	Data Visualization		200															
11877	1078	Freelance	Database Developer		1000															
11878	1540	Freelance	Data Analysis		300															
11879	2690	Freelance	Data Analysis		12000															
11880	3901	Freelance	Data Analysis		300															
11881	2767	Freelance	Data Scientist		8000															
11882	2987	Freelance	Data Scientist		200															
11883	5515	Freelance	Power BI Developer		12000															
11884	1061	Freelance	Database Developer		2000															
11885	8263	Freelance	Data Visualization		5000															
11886	5749	Freelance	Data Visualization		300															
11887	7076	Freelance	Database Developer		8000															
11888	6259	Freelance	Data Visualization		8000															
11889	7293	Freelance	Data Visualization		8000															
11890	4901	Freelance	Power BI Developer		700															
11891	7223	Freelance	Data Analysis		5000															
11892	7401	Freelance	Data Visualization		2000															
11893	8103	Freelance	Data Analysis		300															
